timestamp,order_id,instrument,side,type,quantity,price,action
1749282470084372680,2078,INST099,SELL,LIMIT,30,246.62,NEW
1749282470084375896,2079,INST136,SELL,LIMIT,450,367.14,NEW
1749282470084378389,2080,INST112,SELL,LIMIT,140,254.11,NEW
1749282470084380086,2081,INST089,SELL,LIMIT,495,373.23,NEW
1749282470084386959,2082,INST075,SELL,LIMIT,495,486.63,NEW
1749282470084393114,2083,INST144,BUY,LIMIT,85,494.08,NEW
1749282470084398943,666,INST150,SELL,LIMIT,45,491.18,MODIFY
1749282470084401589,16,INST146,BUY,MARKET,960,0,CANCEL
1749282470084406221,2084,INST117,SELL,MARKET,740,0,NEW
1749282470084413339,1600,INST046,SELL,LIMIT,790,143.32,MODIFY
1749282470084420929,2085,INST056,BUY,MARKET,985,0,NEW
1749282470084428962,2086,INST172,BUY,LIMIT,600,188.21,NEW
1749282470084432150,2087,INST159,BUY,LIMIT,690,92.32,NEW
1749282470084432683,1885,INST199,SELL,LIMIT,595,148.12,MODIFY
1749282470084435457,2088,INST079,SELL,LIMIT,695,176.27,NEW
1749282470084441279,2089,INST061,SELL,LIMIT,250,80.83,NEW
1749282470084446273,1277,INST080,BUY,LIMIT,95,0,CANCEL
1749282470084453747,1640,INST014,SELL,LIMIT,120,139.11,MODIFY
1749282470084457650,2031,INST139,SELL,LIMIT,75,0,CANCEL
1749282470084461860,2090,INST115,BUY,MARKET,460,0,NEW
1749282470084464388,2091,INST194,BUY,LIMIT,945,69.25,NEW
1749282470084469461,2092,INST157,SELL,MARKET,430,0,NEW
1749282470084479341,2093,INST164,BUY,LIMIT,20,117.89,NEW
1749282470084480968,2094,INST108,BUY,LIMIT,125,197.43,NEW
1749282470084485118,2095,INST062,BUY,LIMIT,340,240.21,NEW
1749282470084485240,1579,INST029,SELL,MARKET,590,0,CANCEL
1749282470084494791,1644,INST184,SELL,LIMIT,675,73.61,MODIFY
1749282470084504288,2096,INST047,SELL,LIMIT,845,268.39,NEW
1749282470084506754,2097,INST016,BUY,MARKET,285,0,NEW
1749282470084509604,2098,INST178,BUY,LIMIT,625,267.42,NEW
1749282470084519135,2099,INST096,SELL,LIMIT,510,131.45,NEW
1749282470084524128,2100,INST193,BUY,MARKET,50,0,NEW
1749282470084530881,425,INST048,SELL,MARKET,280,0,CANCEL
1749282470084531322,2101,INST167,SELL,MARKET,865,0,NEW
1749282470084540861,441,INST191,SELL,LIMIT,40,0,CANCEL
1749282470084544630,2102,INST187,BUY,MARKET,855,0,NEW
1749282470084545462,2103,INST021,BUY,MARKET,320,0,NEW
1749282470084548885,2104,INST001,BUY,MARKET,695,0,NEW
1749282470084558615,989,INST177,BUY,LIMIT,455,499.78,MODIFY
1749282470084563202,154,INST169,SELL,MARKET,240,0,CANCEL
1749282470084566146,2023,INST004,SELL,MARKET,285,0,CANCEL
1749282470084572362,2105,INST124,SELL,LIMIT,370,190.32,NEW
1749282470084579543,2106,INST078,SELL,LIMIT,760,126.74,NEW
1749282470084584272,2107,INST028,BUY,LIMIT,210,256.65,NEW
1749282470084585005,802,INST137,BUY,LIMIT,825,137.21,MODIFY
1749282470084587436,500,INST127,BUY,MARKET,915,0,CANCEL
1749282470084588045,2108,INST087,SELL,MARKET,1000,0,NEW
1749282470084591679,1526,INST068,SELL,LIMIT,155,207.67,MODIFY
1749282470084595867,2109,INST129,SELL,LIMIT,855,236.29,NEW
1749282470084604394,2110,INST051,SELL,MARKET,985,0,NEW
1749282470084613280,2111,INST190,BUY,MARKET,80,0,NEW
1749282470084622271,2112,INST067,SELL,MARKET,905,0,NEW
1749282470084630881,2113,INST156,BUY,MARKET,15,0,NEW
1749282470084637841,833,INST003,BUY,LIMIT,620,0,CANCEL
1749282470084637944,1257,INST010,BUY,LIMIT,605,0,CANCEL
1749282470084641202,2114,INST062,SELL,MARKET,255,0,NEW
1749282470084646275,2115,INST017,SELL,MARKET,710,0,NEW
1749282470084650835,2116,INST128,SELL,MARKET,115,0,NEW
1749282470084658754,2117,INST196,BUY,MARKET,715,0,NEW
1749282470084662712,2118,INST098,SELL,MARKET,170,0,NEW
1749282470084666750,2119,INST170,SELL,LIMIT,450,182.09,NEW
1749282470084675017,1063,INST129,SELL,LIMIT,435,0,CANCEL
1749282470084676411,256,INST155,BUY,LIMIT,225,118.07,MODIFY
1749282470084681466,2120,INST119,SELL,LIMIT,475,143.64,NEW
1749282470084684904,2121,INST145,BUY,MARKET,905,0,NEW
1749282470084692559,2122,INST074,SELL,LIMIT,815,405.65,NEW
1749282470084702068,2123,INST135,SELL,LIMIT,265,128.74,NEW
1749282470084707814,2124,INST098,BUY,MARKET,165,0,NEW
1749282470084708988,1744,INST001,SELL,MARKET,965,0,CANCEL
1749282470084709493,1925,INST125,BUY,LIMIT,830,0,CANCEL
1749282470084719368,2125,INST090,SELL,MARKET,735,0,NEW
1749282470084725719,1455,INST085,SELL,LIMIT,690,431.68,MODIFY
1749282470084732046,2126,INST090,SELL,MARKET,375,0,NEW
1749282470084739790,2127,INST200,BUY,LIMIT,315,430.64,NEW
1749282470084748263,2128,INST173,SELL,MARKET,240,0,NEW
1749282470084754459,2129,INST193,SELL,LIMIT,835,262.59,NEW
1749282470084755858,2130,INST164,BUY,MARKET,300,0,NEW
1749282470084763698,388,INST091,BUY,LIMIT,30,187.96,MODIFY
1749282470084764685,2131,INST120,SELL,LIMIT,495,371.85,NEW
1749282470084774026,2132,INST135,SELL,LIMIT,850,182.89,NEW
1749282470084778951,2133,INST002,BUY,LIMIT,720,436.59,NEW
1749282470084780418,2134,INST183,BUY,LIMIT,810,73.65,NEW
1749282470084783996,2135,INST188,BUY,LIMIT,495,319.42,NEW
1749282470084791194,795,INST095,BUY,LIMIT,295,327.08,MODIFY
1749282470084793920,2136,INST110,BUY,MARKET,705,0,NEW
1749282470084798033,2137,INST182,BUY,LIMIT,10,481.10,NEW
1749282470084799569,984,INST044,SELL,MARKET,255,0,CANCEL
1749282470084802784,497,INST041,SELL,LIMIT,710,356.53,MODIFY
1749282470084808679,2138,INST004,BUY,MARKET,40,0,NEW
1749282470084816825,2139,INST155,SELL,LIMIT,475,140.34,NEW
1749282470084823027,2140,INST034,SELL,MARKET,560,0,NEW
1749282470084830009,1976,INST006,SELL,LIMIT,570,478.02,MODIFY
1749282470084839652,552,INST136,BUY,MARKET,380,0,CANCEL
1749282470084842640,2141,INST066,BUY,LIMIT,540,419.02,NEW
1749282470084848821,2142,INST108,BUY,MARKET,885,0,NEW
1749282470084855838,1134,INST180,BUY,LIMIT,815,0,CANCEL
1749282470084857780,1149,INST111,BUY,MARKET,1000,0,CANCEL
1749282470084861417,921,INST127,SELL,MARKET,845,0,CANCEL
1749282470084869446,2011,INST036,SELL,LIMIT,455,440.50,MODIFY
1749282470084874575,2143,INST066,BUY,LIMIT,250,364.03,NEW
1749282470084875975,1385,INST088,SELL,LIMIT,685,0,CANCEL
1749282470084876412,1781,INST137,SELL,LIMIT,685,0,CANCEL
1749282470084886045,1664,INST117,BUY,LIMIT,890,0,CANCEL
1749282470084893940,1359,INST043,SELL,LIMIT,65,276.87,MODIFY
1749282470084898294,1262,INST162,SELL,LIMIT,805,77.78,MODIFY
1749282470084904657,2144,INST196,BUY,LIMIT,750,109.45,NEW
1749282470084907883,2145,INST030,SELL,LIMIT,555,238.60,NEW
1749282470084908259,2146,INST059,SELL,LIMIT,130,170.94,NEW
1749282470084913615,2147,INST130,BUY,LIMIT,50,281.45,NEW
1749282470084918648,2148,INST051,SELL,MARKET,865,0,NEW
1749282470084921865,2149,INST024,SELL,LIMIT,545,279.12,NEW
1749282470084925678,1071,INST095,BUY,MARKET,125,0,CANCEL
1749282470084928166,1179,INST084,BUY,MARKET,690,0,CANCEL
1749282470084931121,2150,INST094,BUY,LIMIT,555,449.49,NEW
1749282470084936882,2151,INST050,SELL,LIMIT,960,243.47,NEW
1749282470084942924,2152,INST124,BUY,MARKET,400,0,NEW
1749282470084945328,339,INST162,BUY,LIMIT,320,0,CANCEL
1749282470084953015,2153,INST007,SELL,LIMIT,235,159.53,NEW
1749282470084953656,2154,INST121,SELL,LIMIT,865,432.82,NEW
1749282470084962491,2155,INST065,BUY,LIMIT,470,300.14,NEW
1749282470084963548,2156,INST102,BUY,LIMIT,650,89.55,NEW
1749282470084965763,2157,INST156,BUY,LIMIT,840,373.75,NEW
1749282470084971628,2158,INST194,SELL,LIMIT,375,238.68,NEW
1749282470084973810,2159,INST094,SELL,MARKET,305,0,NEW
1749282470084978533,2160,INST120,BUY,LIMIT,700,448.32,NEW
1749282470084987754,2161,INST119,BUY,MARKET,585,0,NEW
1749282470084995210,2162,INST177,SELL,LIMIT,415,478.85,NEW
1749282470085000901,2163,INST109,SELL,MARKET,995,0,NEW
1749282470085010523,2164,INST094,SELL,LIMIT,520,69.21,NEW
1749282470085013809,2165,INST108,SELL,MARKET,90,0,NEW
1749282470085019826,2166,INST108,SELL,LIMIT,370,391.35,NEW
1749282470085024285,2167,INST147,SELL,MARKET,990,0,NEW
1749282470085029266,2168,INST092,BUY,MARKET,375,0,NEW
1749282470085032723,2169,INST022,SELL,MARKET,85,0,NEW
1749282470085041253,2170,INST060,BUY,LIMIT,440,333.23,NEW
1749282470085050446,2171,INST124,SELL,LIMIT,290,334.15,NEW
1749282470085050707,2172,INST140,BUY,LIMIT,740,434.28,NEW
1749282470085059843,2173,INST072,BUY,MARKET,675,0,NEW
1749282470085060998,2174,INST122,SELL,MARKET,75,0,NEW
1749282470085062323,2175,INST191,BUY,LIMIT,165,345.62,NEW
1749282470085068004,2176,INST049,SELL,LIMIT,450,194.49,NEW
1749282470085068264,2177,INST055,SELL,MARKET,175,0,NEW
1749282470085076124,2178,INST095,SELL,MARKET,990,0,NEW
1749282470085081571,2179,INST176,BUY,LIMIT,740,289.45,NEW
1749282470085086914,2018,INST037,BUY,LIMIT,415,91.36,MODIFY
1749282470085091894,2180,INST062,BUY,LIMIT,825,184.95,NEW
1749282470085100574,2181,INST016,BUY,LIMIT,405,232.08,NEW
1749282470085109899,2182,INST123,BUY,MARKET,30,0,NEW
1749282470085119471,2183,INST103,SELL,MARKET,820,0,NEW
1749282470085126592,1320,INST138,SELL,LIMIT,635,489.79,MODIFY
1749282470085131665,2184,INST061,SELL,LIMIT,805,496.19,NEW
1749282470085134309,2185,INST174,SELL,LIMIT,845,437.25,NEW
1749282470085139756,2186,INST015,BUY,LIMIT,565,328.85,NEW
1749282470085149699,1148,INST032,SELL,LIMIT,225,0,CANCEL
1749282470085150079,2187,INST165,SELL,MARKET,625,0,NEW
1749282470085155499,1409,INST029,BUY,LIMIT,980,125.90,MODIFY
1749282470085156385,2188,INST105,BUY,MARKET,220,0,NEW
1749282470085163112,2189,INST181,SELL,MARKET,910,0,NEW
1749282470085164498,2190,INST151,BUY,LIMIT,955,149.77,NEW
1749282470085168050,2191,INST007,BUY,LIMIT,530,84.79,NEW
1749282470085176127,2192,INST091,BUY,LIMIT,85,470.20,NEW
1749282470085181125,2193,INST067,BUY,LIMIT,140,339.80,NEW
1749282470085186723,1036,INST072,BUY,LIMIT,970,294.45,MODIFY
1749282470085195799,2194,INST007,SELL,MARKET,105,0,NEW
1749282470085202032,2195,INST193,BUY,MARKET,220,0,NEW
1749282470085202443,2196,INST170,SELL,LIMIT,885,87.70,NEW
1749282470085209271,2197,INST118,SELL,MARKET,190,0,NEW
1749282470085213491,2198,INST057,BUY,LIMIT,935,456.52,NEW
1749282470085216012,2199,INST043,BUY,LIMIT,990,79.47,NEW
1749282470085223022,2200,INST022,SELL,MARKET,700,0,NEW
1749282470085228453,761,INST182,BUY,LIMIT,340,171.68,MODIFY
1749282470085231008,77,INST060,BUY,LIMIT,515,256.22,MODIFY
1749282470085233060,2201,INST019,SELL,LIMIT,150,312.98,NEW
1749282470085242019,2202,INST034,BUY,MARKET,755,0,NEW
1749282470085242457,2203,INST096,BUY,MARKET,300,0,NEW
1749282470085250826,829,INST081,SELL,MARKET,395,0,CANCEL
1749282470085253948,2204,INST045,BUY,LIMIT,645,105.53,NEW
1749282470085259166,2205,INST018,SELL,LIMIT,695,245.71,NEW
1749282470085266124,2206,INST001,BUY,MARKET,645,0,NEW
1749282470085269059,2207,INST001,SELL,LIMIT,885,310.38,NEW
1749282470085277464,2208,INST090,SELL,MARKET,380,0,NEW
1749282470085277859,1271,INST091,BUY,LIMIT,70,308.08,MODIFY
1749282470085280498,2209,INST111,SELL,MARKET,370,0,NEW
1749282470085287016,2210,INST009,BUY,LIMIT,360,426.89,NEW
1749282470085291066,2211,INST113,SELL,LIMIT,85,350.84,NEW
1749282470085293741,2212,INST098,SELL,LIMIT,400,183.46,NEW
1749282470085302789,2213,INST137,BUY,MARKET,85,0,NEW
1749282470085304874,2214,INST174,BUY,MARKET,460,0,NEW
1749282470085311076,721,INST178,SELL,LIMIT,690,411.68,MODIFY
1749282470085316591,2215,INST129,SELL,MARKET,95,0,NEW
1749282470085319148,2216,INST120,SELL,LIMIT,655,178.29,NEW
1749282470085323921,2217,INST160,SELL,LIMIT,570,447.39,NEW
1749282470085326176,2218,INST067,BUY,LIMIT,725,98.78,NEW
1749282470085327604,2219,INST001,BUY,LIMIT,585,355.87,NEW
1749282470085334669,2220,INST097,BUY,LIMIT,365,103.27,NEW
1749282470085341575,2221,INST142,SELL,LIMIT,385,429.88,NEW
1749282470085348750,2222,INST047,SELL,LIMIT,35,188.53,NEW
1749282470085354663,2223,INST085,BUY,MARKET,725,0,NEW
1749282470085357700,317,INST108,SELL,LIMIT,100,197.68,MODIFY
1749282470085364124,307,INST165,SELL,MARKET,430,0,CANCEL
1749282470085372520,2224,INST182,BUY,MARKET,820,0,NEW
1749282470085374045,647,INST064,BUY,MARKET,735,0,CANCEL
1749282470085374292,2225,INST147,SELL,MARKET,945,0,NEW
1749282470085378268,2226,INST127,SELL,LIMIT,270,449.49,NEW
1749282470085380441,1395,INST046,SELL,LIMIT,460,0,CANCEL
1749282470085384955,2227,INST051,BUY,MARKET,85,0,NEW
1749282470085385402,2228,INST146,SELL,LIMIT,405,311.08,NEW
1749282470085391540,2229,INST113,BUY,LIMIT,315,340.65,NEW
1749282470085398611,2188,INST105,BUY,MARKET,220,0,CANCEL
1749282470085404651,2051,INST174,SELL,LIMIT,545,90.59,MODIFY
1749282470085408668,2230,INST142,SELL,MARKET,15,0,NEW
1749282470085411879,808,INST104,SELL,LIMIT,205,231.07,MODIFY
1749282470085416482,1477,INST091,SELL,LIMIT,660,246.91,MODIFY
1749282470085425170,2231,INST153,BUY,MARKET,150,0,NEW
1749282470085431535,1777,INST003,BUY,MARKET,240,0,CANCEL
1749282470085440407,1061,INST105,BUY,LIMIT,525,0,CANCEL
1749282470085445939,767,INST036,BUY,LIMIT,60,0,CANCEL
1749282470085449523,2232,INST008,BUY,MARKET,320,0,NEW
1749282470085449859,2233,INST121,BUY,MARKET,905,0,NEW
1749282470085450698,2234,INST046,BUY,MARKET,435,0,NEW
1749282470085453406,2235,INST081,SELL,LIMIT,335,303.15,NEW
1749282470085456548,2236,INST028,BUY,MARKET,870,0,NEW
1749282470085459662,2237,INST192,BUY,MARKET,140,0,NEW
1749282470085467741,2238,INST190,BUY,LIMIT,520,196.86,NEW
1749282470085470862,2239,INST196,SELL,LIMIT,5,459.84,NEW
1749282470085474991,139,INST081,SELL,LIMIT,415,455.28,MODIFY
1749282470085482348,2240,INST157,BUY,MARKET,690,0,NEW
1749282470085491922,2241,INST074,BUY,LIMIT,170,417.49,NEW
1749282470085494385,2242,INST143,BUY,MARKET,815,0,NEW
1749282470085503044,2243,INST143,BUY,MARKET,825,0,NEW
1749282470085508543,2200,INST022,SELL,MARKET,700,0,CANCEL
1749282470085510731,1703,INST119,SELL,LIMIT,680,148.89,MODIFY
1749282470085519062,2244,INST143,SELL,LIMIT,960,410.21,NEW
1749282470085523779,2245,INST061,SELL,MARKET,475,0,NEW
1749282470085526092,2246,INST177,SELL,MARKET,160,0,NEW
1749282470085531271,2247,INST077,BUY,LIMIT,405,336.54,NEW
1749282470085532293,2248,INST055,SELL,MARKET,565,0,NEW
1749282470085534279,2249,INST141,SELL,LIMIT,730,383.15,NEW
1749282470085537244,2250,INST031,SELL,LIMIT,860,251.95,NEW
1749282470085544178,2251,INST035,BUY,LIMIT,995,254.70,NEW
1749282470085550130,2252,INST072,SELL,MARKET,435,0,NEW
1749282470085556728,2253,INST103,BUY,MARKET,545,0,NEW
1749282470085560372,298,INST199,BUY,LIMIT,665,336.05,MODIFY
1749282470085568300,2254,INST018,SELL,LIMIT,925,412.01,NEW
1749282470085574015,2255,INST022,BUY,MARKET,830,0,NEW
1749282470085579196,683,INST079,SELL,LIMIT,525,155.15,MODIFY
1749282470085582874,2256,INST079,SELL,MARKET,300,0,NEW
1749282470085590356,2257,INST002,BUY,MARKET,240,0,NEW
1749282470085597183,593,INST137,SELL,LIMIT,965,127.27,MODIFY
1749282470085600980,1677,INST133,SELL,LIMIT,310,402.05,MODIFY
1749282470085605533,2258,INST057,BUY,MARKET,125,0,NEW
1749282470085611070,2259,INST045,SELL,LIMIT,780,94.61,NEW
1749282470085619050,2260,INST116,BUY,LIMIT,815,271.48,NEW
1749282470085624356,2261,INST103,SELL,LIMIT,685,211.00,NEW
1749282470085627442,2262,INST194,SELL,MARKET,530,0,NEW
1749282470085635516,2263,INST168,BUY,MARKET,260,0,NEW
1749282470085636492,1922,INST172,BUY,LIMIT,150,0,CANCEL
1749282470085636708,2264,INST074,SELL,MARKET,685,0,NEW
1749282470085645165,2265,INST004,BUY,MARKET,75,0,NEW
1749282470085651945,2266,INST016,SELL,LIMIT,580,420.53,NEW
1749282470085661301,2267,INST015,SELL,LIMIT,730,494.80,NEW
1749282470085661997,2268,INST084,SELL,MARKET,20,0,NEW
1749282470085671446,2269,INST108,BUY,LIMIT,530,466.30,NEW
1749282470085673693,2270,INST183,SELL,LIMIT,695,407.24,NEW
1749282470085679331,2271,INST016,BUY,LIMIT,305,380.60,NEW
1749282470085682763,2272,INST114,BUY,LIMIT,190,146.99,NEW
1749282470085683424,2273,INST063,BUY,LIMIT,765,56.50,NEW
1749282470085692851,193,INST123,SELL,LIMIT,965,360.59,MODIFY
1749282470085699990,2274,INST054,SELL,MARKET,585,0,NEW
1749282470085703351,2275,INST015,BUY,LIMIT,240,419.34,NEW
1749282470085705727,1291,INST124,SELL,LIMIT,40,0,CANCEL
1749282470085706679,496,INST019,BUY,MARKET,20,0,CANCEL
1749282470085713708,1188,INST099,SELL,LIMIT,570,254.04,MODIFY
1749282470085718616,463,INST033,BUY,LIMIT,665,0,CANCEL
1749282470085725328,1845,INST056,BUY,LIMIT,665,296.07,MODIFY
1749282470085733918,2276,INST184,BUY,LIMIT,245,133.66,NEW
1749282470085741721,577,INST183,BUY,LIMIT,740,141.40,MODIFY
1749282470085746716,134,INST146,BUY,LIMIT,840,496.19,MODIFY
1749282470085752873,2277,INST162,BUY,MARKET,35,0,NEW
1749282470085758336,2278,INST089,BUY,LIMIT,60,294.59,NEW
1749282470085761262,1314,INST124,BUY,LIMIT,505,297.06,MODIFY
1749282470085767530,2279,INST147,SELL,LIMIT,490,369.26,NEW
1749282470085772859,2280,INST028,SELL,LIMIT,100,423.21,NEW
1749282470085774753,2281,INST138,SELL,LIMIT,240,394.70,NEW
1749282470085778179,1762,INST184,BUY,LIMIT,225,0,CANCEL
1749282470085780436,2282,INST199,SELL,LIMIT,800,69.41,NEW
1749282470085785040,1287,INST006,BUY,LIMIT,330,329.78,MODIFY
1749282470085793856,2283,INST143,BUY,LIMIT,55,97.36,NEW
1749282470085797502,2284,INST056,SELL,MARKET,195,0,NEW
1749282470085805829,2285,INST081,BUY,LIMIT,925,414.96,NEW
1749282470085815090,671,INST149,SELL,LIMIT,120,231.56,MODIFY
1749282470085824755,2286,INST157,BUY,MARKET,85,0,NEW
1749282470085830835,2287,INST159,BUY,MARKET,925,0,NEW
1749282470085834003,2073,INST009,SELL,MARKET,865,0,CANCEL
1749282470085838359,2288,INST162,SELL,LIMIT,725,400.62,NEW
1749282470085845674,2289,INST121,SELL,MARKET,420,0,NEW
1749282470085854680,2290,INST196,SELL,MARKET,10,0,NEW
1749282470085860129,753,INST133,SELL,LIMIT,885,0,CANCEL
1749282470085864483,2291,INST158,SELL,MARKET,175,0,NEW
1749282470085873402,2292,INST057,BUY,MARKET,690,0,NEW
1749282470085882955,2293,INST124,SELL,LIMIT,610,386.80,NEW
1749282470085884741,2294,INST099,BUY,LIMIT,110,243.31,NEW
1749282470085892949,1736,INST075,SELL,LIMIT,350,0,CANCEL
1749282470085900346,2295,INST160,BUY,MARKET,160,0,NEW
1749282470085903245,2296,INST108,BUY,LIMIT,40,150.99,NEW
1749282470085907828,2297,INST035,BUY,LIMIT,590,268.59,NEW
1749282470085915304,1224,INST156,SELL,LIMIT,245,387.11,MODIFY
1749282470085921320,739,INST117,BUY,LIMIT,180,434.13,MODIFY
1749282470085927848,2298,INST081,BUY,MARKET,545,0,NEW
1749282470085934594,2299,INST020,BUY,MARKET,110,0,NEW
1749282470085939448,2111,INST190,BUY,LIMIT,700,57.38,MODIFY
1749282470085946389,2300,INST163,BUY,MARKET,835,0,NEW
1749282470085951715,2301,INST112,SELL,MARKET,700,0,NEW
1749282470085955676,2302,INST166,SELL,LIMIT,915,99.36,NEW
1749282470085956759,2303,INST156,BUY,LIMIT,220,105.65,NEW
1749282470085959200,2304,INST116,SELL,LIMIT,110,216.38,NEW
1749282470085966266,1383,INST163,BUY,LIMIT,205,448.29,MODIFY
1749282470085966967,2305,INST098,BUY,LIMIT,875,252.00,NEW
1749282470085971902,2306,INST134,BUY,LIMIT,85,454.57,NEW
1749282470085978912,2307,INST188,SELL,LIMIT,165,399.53,NEW
1749282470085981805,402,INST157,BUY,LIMIT,365,0,CANCEL
1749282470085988427,2308,INST008,BUY,MARKET,200,0,NEW
1749282470085990685,2309,INST134,SELL,MARKET,250,0,NEW
1749282470085999204,2310,INST108,SELL,LIMIT,480,126.28,NEW
1749282470086003261,2311,INST159,SELL,MARKET,415,0,NEW
1749282470086008658,2312,INST017,BUY,MARKET,750,0,NEW
1749282470086014604,2313,INST074,SELL,MARKET,970,0,NEW
1749282470086020713,1539,INST043,SELL,LIMIT,375,147.27,MODIFY
1749282470086026507,2314,INST171,SELL,MARKET,55,0,NEW
1749282470086031459,2315,INST177,SELL,MARKET,865,0,NEW
1749282470086031562,1963,INST197,SELL,LIMIT,765,468.06,MODIFY
1749282470086034882,2316,INST166,SELL,LIMIT,510,297.88,NEW
1749282470086044069,1342,INST150,BUY,LIMIT,370,425.22,MODIFY
1749282470086048347,2317,INST014,SELL,LIMIT,805,253.32,NEW
1749282470086050814,2318,INST060,SELL,MARKET,430,0,NEW
1749282470086058970,2319,INST130,SELL,MARKET,895,0,NEW
1749282470086064958,2320,INST089,SELL,LIMIT,155,482.96,NEW
1749282470086066037,2321,INST004,BUY,LIMIT,405,391.51,NEW
1749282470086072967,2322,INST165,BUY,MARKET,235,0,NEW
1749282470086074756,2323,INST129,BUY,MARKET,835,0,NEW
1749282470086076899,2324,INST042,SELL,LIMIT,490,266.24,NEW
1749282470086079079,2325,INST118,BUY,LIMIT,530,137.15,NEW
1749282470086080224,2326,INST031,BUY,MARKET,420,0,NEW
1749282470086088975,2327,INST060,BUY,MARKET,680,0,NEW
1749282470086092004,2328,INST189,SELL,MARKET,575,0,NEW
1749282470086092196,2329,INST086,BUY,MARKET,650,0,NEW
1749282470086099414,2330,INST160,SELL,MARKET,365,0,NEW
1749282470086101817,1887,INST007,SELL,MARKET,615,0,CANCEL
1749282470086110995,2331,INST191,BUY,LIMIT,840,407.14,NEW
1749282470086115504,2332,INST011,SELL,MARKET,400,0,NEW
1749282470086119166,2333,INST049,SELL,MARKET,765,0,NEW
1749282470086122403,1554,INST022,SELL,MARKET,725,0,CANCEL
1749282470086131322,2334,INST129,SELL,LIMIT,745,456.42,NEW
1749282470086136350,2335,INST195,BUY,MARKET,195,0,NEW
1749282470086144813,1335,INST053,BUY,LIMIT,845,268.65,MODIFY
1749282470086147022,2336,INST097,BUY,LIMIT,350,491.74,NEW
1749282470086153543,1749,INST195,SELL,LIMIT,710,89.38,MODIFY
1749282470086156000,1586,INST104,BUY,LIMIT,510,494.57,MODIFY
1749282470086162026,2337,INST073,SELL,LIMIT,755,159.00,NEW
1749282470086162238,2338,INST064,SELL,LIMIT,550,438.31,NEW
1749282470086165538,1820,INST048,BUY,LIMIT,490,383.44,MODIFY
1749282470086171225,2339,INST067,BUY,MARKET,975,0,NEW
1749282470086171658,2340,INST049,SELL,MARKET,225,0,NEW
1749282470086178806,2341,INST146,BUY,MARKET,115,0,NEW
1749282470086181460,2342,INST062,SELL,MARKET,615,0,NEW
1749282470086189721,2343,INST111,SELL,LIMIT,935,448.55,NEW
1749282470086193526,2344,INST140,SELL,LIMIT,135,225.35,NEW
1749282470086203488,2345,INST152,BUY,MARKET,280,0,NEW
1749282470086209589,2346,INST197,BUY,MARKET,395,0,NEW
1749282470086216102,1083,INST046,SELL,MARKET,865,0,CANCEL
1749282470086221342,2347,INST133,SELL,MARKET,830,0,NEW
1749282470086227043,2348,INST109,SELL,MARKET,645,0,NEW
1749282470086227881,2349,INST043,SELL,LIMIT,20,408.03,NEW
1749282470086232310,1660,INST152,BUY,LIMIT,570,327.42,MODIFY
1749282470086235856,2350,INST187,SELL,MARKET,515,0,NEW
1749282470086238552,2351,INST114,BUY,MARKET,935,0,NEW
1749282470086242934,2352,INST158,SELL,LIMIT,820,449.73,NEW
1749282470086251930,2353,INST096,BUY,MARKET,975,0,NEW
1749282470086258429,2354,INST156,BUY,MARKET,55,0,NEW
1749282470086267244,2355,INST163,BUY,MARKET,620,0,NEW
1749282470086276606,1681,INST100,SELL,LIMIT,145,0,CANCEL
1749282470086277107,2356,INST100,SELL,LIMIT,855,333.30,NEW
1749282470086284785,1774,INST148,SELL,LIMIT,90,0,CANCEL
1749282470086287372,2076,INST060,SELL,LIMIT,230,0,CANCEL
1749282470086294025,2357,INST173,BUY,MARKET,910,0,NEW
1749282470086295686,2358,INST041,SELL,MARKET,75,0,NEW
1749282470086303099,2359,INST043,BUY,LIMIT,585,106.56,NEW
1749282470086311063,2360,INST139,BUY,MARKET,445,0,NEW
1749282470086313279,2361,INST075,BUY,MARKET,395,0,NEW
1749282470086322676,2362,INST171,SELL,LIMIT,220,79.64,NEW
1749282470086329568,2363,INST124,BUY,LIMIT,635,465.78,NEW
1749282470086331098,2364,INST106,BUY,MARKET,645,0,NEW
1749282470086336672,2274,INST054,SELL,MARKET,585,0,CANCEL
1749282470086345714,2365,INST064,BUY,LIMIT,460,476.45,NEW
1749282470086350931,2366,INST140,BUY,MARKET,250,0,NEW
1749282470086357289,1265,INST037,BUY,LIMIT,415,0,CANCEL
1749282470086362702,2367,INST015,BUY,MARKET,25,0,NEW
1749282470086368136,2368,INST074,BUY,MARKET,385,0,NEW
1749282470086373663,849,INST101,BUY,LIMIT,530,80.53,MODIFY
1749282470086383660,2369,INST109,BUY,MARKET,95,0,NEW
1749282470086385857,1700,INST070,BUY,LIMIT,560,0,CANCEL
1749282470086394549,2370,INST012,BUY,MARKET,40,0,NEW
1749282470086395761,2371,INST012,BUY,MARKET,85,0,NEW
1749282470086401805,2372,INST181,SELL,MARKET,975,0,NEW
1749282470086405641,2373,INST110,BUY,MARKET,750,0,NEW
1749282470086408538,2374,INST094,BUY,LIMIT,465,476.67,NEW
1749282470086417478,2375,INST058,SELL,LIMIT,605,346.72,NEW
1749282470086420615,2376,INST099,SELL,MARKET,680,0,NEW
1749282470086427876,2043,INST081,SELL,LIMIT,280,311.77,MODIFY
1749282470086436178,2377,INST048,BUY,MARKET,490,0,NEW
